User ID,family member,seasons,weekly,monthly,by cycle
72399,8,Summer,7.41,40.60,112.30
92646,3,Winter,1.23,6.59,16.36
60552,9,Autumn,6.49,26.22,87.38
27228,4,Spring,3.10,12.35,37.40
50263,8,Spring,7.84,30.31,104.11
90223,2,Summer,1.64,8.87,25.75
87777,9,Spring,7.05,34.20,97.04
28793,4,Spring,3.30,14.79,43.65
47754,6,Spring,5.07,25.10,64.19
60947,3,Winter,1.38,5.71,17.75
19781,3,Spring,2.49,9.56,31.52
10012,6,Winter,2.47,11.28,33.30
31510,5,Summer,4.65,18.20,63.90
74248,9,Spring,8.69,39.09,96.16
86979,6,Spring,4.57,21.36,60.22
96971,9,Winter,5.10,19.62,61.87
86230,9,Summer,8.49,41.69,128.56
49585,3,Summer,3.05,10.67,34.98
53142,2,Summer,1.97,7.58,23.79
54855,8,Autumn,5.49,26.74,83.51
78375,9,Spring,8.33,38.13,115.22
92818,7,Winter,3.36,15.86,41.84
20087,8,Winter,4.11,18.81,59.78
94324,6,Winter,3.09,14.01,34.62
24182,5,Autumn,2.81,15.14,40.58
93863,2,Winter,0.85,3.49,10.96
64812,7,Winter,2.98,13.40,43.80
72017,6,Summer,6.35,21.43,80.15
82817,8,Spring,5.53,25.60,91.79
45749,7,Summer,6.45,31.70,76.54
94326,7,Autumn,4.71,22.92,72.52
37305,5,Summer,5.51,25.30,61.18
72444,5,Spring,3.91,17.41,51.19
34053,2,Autumn,1.22,5.19,14.67
12851,6,Spring,4.30,23.27,63.65
50517,8,Spring,6.29,27.73,93.00
32897,5,Summer,5.18,21.97,57.69
10634,2,Spring,1.47,6.75,21.38
97659,2,Spring,1.49,7.64,17.81
40726,5,Spring,4.31,17.92,62.34
23861,3,Autumn,1.84,8.80,24.85
61411,7,Winter,3.52,15.03,56.00
78835,6,Winter,2.63,13.69,32.97
15578,6,Autumn,3.36,15.35,47.26
89423,4,Spring,3.27,13.87,41.68
34275,7,Autumn,4.91,23.93,60.08
48822,9,Summer,10.63,44.82,124.84
37644,2,Winter,1.02,3.54,11.52
87891,8,Summer,7.36,32.32,99.62
15939,9,Winter,4.87,21.01,65.88
75714,7,Spring,6.55,25.53,74.31
50835,6,Summer,6.46,27.11,83.39
24992,4,Summer,4.27,14.45,48.39
66374,5,Winter,2.48,12.79,37.13
63665,8,Spring,6.57,25.69,90.58
99809,7,Summer,6.23,25.71,80.64
81753,6,Autumn,4.26,17.11,54.11
39167,9,Summer,8.80,41.76,113.95
85468,6,Spring,4.54,19.68,67.43
76369,4,Spring,3.24,14.53,49.38
11047,5,Summer,5.15,21.41,62.32
13899,6,Spring,5.24,25.81,72.71
60293,6,Winter,3.18,12.87,47.95
51550,3,Autumn,2.08,9.00,24.91
31744,9,Spring,7.53,29.38,103.24
32642,5,Summer,5.38,19.10,67.63
97436,6,Winter,3.03,13.39,40.89
49707,7,Winter,4.41,16.04,50.80
38596,5,Spring,3.52,19.20,52.82
15660,4,Winter,1.90,7.65,26.27
64007,5,Autumn,3.52,13.56,46.14
43634,9,Winter,4.99,21.18,56.39
84240,7,Autumn,4.52,21.50,68.82
22600,9,Summer,8.51,36.91,102.45
91212,9,Summer,10.81,44.13,112.20
80714,7,Autumn,3.92,19.29,65.86
77430,3,Summer,2.78,13.29,35.85
55355,6,Summer,6.00,24.69,79.30
74433,3,Winter,1.45,6.32,18.39
30409,6,Spring,4.30,20.29,62.61
44822,7,Spring,7.04,28.01,80.28
44788,6,Autumn,3.31,15.49,50.26
74583,6,Summer,5.05,24.51,66.49
82993,9,Autumn,5.16,26.50,81.46
81269,9,Spring,7.87,30.00,105.75
66305,7,Autumn,5.33,23.85,58.32
84303,2,Spring,1.34,6.60,20.15
22386,4,Winter,2.53,9.55,26.77
74682,3,Summer,2.57,10.67,39.67
97494,3,Autumn,1.67,7.35,21.95
66595,7,Summer,8.11,35.28,101.61
68817,8,Summer,8.54,35.17,100.91
97643,2,Spring,1.79,8.14,21.10
94268,9,Spring,8.31,30.57,96.73
76474,5,Winter,2.39,13.60,30.70
98065,3,Autumn,2.21,9.86,30.90
56308,6,Spring,4.78,18.28,61.75
87476,8,Winter,4.30,19.14,60.85
95213,9,Spring,8.51,37.72,112.43
50859,2,Winter,1.09,4.47,13.22
99005,4,Summer,3.59,18.49,53.37
20753,6,Autumn,4.01,16.33,61.02
35575,7,Winter,3.04,16.53,45.74
65148,6,Spring,5.14,19.63,66.85
99422,5,Summer,5.30,22.77,67.53
92721,9,Winter,4.98,17.01,54.14
72289,4,Summer,3.45,14.25,51.05
18571,4,Winter,1.71,7.41,26.28
43816,7,Summer,6.88,33.03,86.70
87901,2,Autumn,1.37,5.34,16.80
14872,2,Summer,1.97,9.28,22.58
66799,6,Spring,5.39,23.26,77.50
90113,7,Summer,7.39,29.67,92.07
68597,7,Winter,3.07,13.51,45.63
62657,3,Winter,1.39,6.92,17.82
34959,2,Autumn,1.38,5.30,15.46
90860,3,Winter,1.88,6.51,21.26
45368,8,Winter,4.65,19.55,57.01
36556,8,Summer,7.32,32.26,95.80
97065,2,Winter,0.97,4.43,11.00
79783,9,Autumn,6.87,31.20,86.09
42929,6,Summer,5.43,29.71,73.28
36394,3,Summer,2.69,11.39,39.50
47319,3,Winter,1.88,6.38,22.39
43175,7,Spring,4.95,22.90,72.84
12847,3,Summer,2.57,10.63,40.43
89092,7,Winter,4.46,17.21,46.10
86323,5,Winter,2.88,12.24,37.21
71158,3,Spring,2.61,9.57,35.30
34419,4,Spring,3.48,16.76,41.05
63044,6,Winter,3.46,13.10,48.23
67130,4,Autumn,2.75,12.26,34.10
43693,2,Summer,2.10,7.80,23.58
10263,2,Spring,1.35,6.17,17.52
35747,2,Winter,0.99,4.20,12.09
30411,3,Winter,1.85,6.80,23.16
52586,3,Winter,1.26,6.76,18.81
10077,3,Summer,2.78,11.82,38.91
60152,9,Autumn,7.37,30.43,85.99
74209,9,Autumn,6.14,30.69,94.95
26639,2,Winter,1.00,4.47,13.88
89693,6,Spring,5.19,23.29,64.13
70579,8,Summer,8.33,34.10,102.95
13307,4,Spring,3.07,12.68,42.94
51101,6,Winter,3.03,14.61,39.81
34840,3,Autumn,1.63,9.16,27.74
72190,5,Winter,2.40,11.03,33.38
81917,3,Autumn,1.72,8.99,26.36
85667,7,Autumn,4.76,21.19,65.59
44875,8,Winter,4.40,15.18,52.28
51867,7,Spring,6.91,25.20,83.63
22385,4,Summer,3.92,13.98,50.75
65260,2,Spring,1.62,7.08,22.11
66126,3,Winter,1.62,7.44,22.58
50200,6,Winter,3.50,16.00,43.57
46843,2,Autumn,1.21,6.70,16.24
47450,6,Spring,5.43,17.61,67.56
93122,8,Autumn,5.54,26.75,74.22
21178,9,Winter,5.14,22.56,60.07
45528,2,Autumn,1.15,5.46,16.25
47338,4,Summer,4.20,18.13,59.63
47289,2,Spring,1.62,8.08,21.80
33978,4,Spring,3.33,13.15,46.93
53778,6,Summer,6.42,21.58,83.60
60029,3,Spring,2.68,11.34,26.75
56658,9,Winter,5.39,23.76,66.27
14205,5,Winter,2.18,10.83,26.92
21125,7,Summer,6.57,29.34,83.66
63629,9,Winter,4.76,19.11,53.82
32583,9,Spring,6.32,32.65,84.02
81637,4,Summer,3.60,17.79,56.60
27401,2,Winter,1.06,4.51,12.36
85322,7,Spring,6.50,26.77,78.06
34699,8,Winter,3.79,14.97,47.74
54464,3,Spring,2.29,9.11,27.98
63081,4,Winter,1.94,9.05,30.21
50894,6,Autumn,3.68,17.83,47.30
93686,9,Summer,8.10,35.84,112.21
70574,6,Spring,5.12,18.16,60.03
35867,3,Summer,3.14,12.51,39.12
75976,9,Winter,5.69,24.21,68.18
98300,3,Autumn,1.91,8.59,27.44
28652,6,Summer,6.28,28.62,84.07
50304,7,Spring,5.67,26.16,71.98
34970,9,Summer,8.72,39.35,102.77
15441,7,Autumn,4.33,18.62,65.10
63123,6,Spring,4.29,21.78,60.18
61148,3,Spring,2.88,9.94,36.62
56794,6,Summer,6.75,23.72,81.23
19055,9,Spring,8.98,36.68,92.68
34267,3,Spring,2.34,10.67,29.71
92159,9,Autumn,6.99,27.14,76.97
25074,4,Summer,3.30,16.40,42.80
66458,5,Summer,4.75,22.93,58.93
27880,7,Spring,5.03,23.04,64.88
71393,7,Spring,5.83,26.18,90.84
74016,3,Winter,1.44,5.53,15.99
56612,6,Autumn,4.22,16.66,48.11
36295,3,Spring,2.70,11.39,34.48
46665,3,Winter,1.42,7.09,20.29
74709,4,Winter,1.68,7.88,27.60
42965,5,Autumn,3.44,14.30,46.10
53945,2,Spring,1.64,6.68,22.16
31225,2,Autumn,1.08,4.95,15.46
27338,6,Autumn,3.84,16.11,47.71
93599,6,Winter,3.39,12.52,43.52
77811,7,Winter,4.10,16.08,57.11
21690,6,Summer,5.42,25.05,79.58
42149,6,Summer,5.79,22.56,75.42
79779,2,Spring,1.90,7.84,22.27
93422,7,Autumn,4.36,22.85,70.38
91189,5,Spring,4.20,15.71,53.23
80951,2,Summer,2.04,7.68,25.69
67185,7,Summer,7.57,33.42,100.72
73483,4,Autumn,2.74,11.25,38.80
59596,5,Winter,2.05,10.70,32.55
64440,5,Summer,5.42,17.67,54.90
87247,7,Spring,5.77,26.43,83.21
17351,2,Winter,1.02,3.77,13.79
11015,6,Summer,5.59,24.45,70.43
18508,8,Autumn,4.99,26.09,75.85
59864,7,Summer,7.36,27.06,98.73
59955,5,Spring,3.85,18.03,62.76
20637,7,Summer,7.00,30.12,89.62
91704,2,Summer,2.03,8.97,25.31
45663,6,Summer,4.96,28.12,72.56
97828,3,Spring,2.11,9.93,31.64
70453,5,Autumn,3.50,14.84,46.64
32868,9,Spring,6.75,27.67,91.83
63227,7,Summer,8.17,27.17,81.15
26746,7,Spring,5.03,25.37,78.02
44759,8,Autumn,6.17,22.86,83.84
29934,8,Autumn,4.98,21.43,66.10
35626,9,Spring,7.45,29.88,85.11
61493,5,Summer,5.41,20.62,53.07
81961,3,Winter,1.71,7.25,18.76
19968,7,Winter,3.55,15.22,48.78
54314,9,Autumn,6.01,27.57,67.07
79768,6,Summer,5.76,25.41,83.12
20965,5,Autumn,3.33,14.37,45.66
99602,9,Autumn,7.32,26.17,74.43
52040,5,Autumn,4.03,16.19,52.24
67101,8,Summer,8.53,34.38,88.67
44900,6,Winter,3.81,13.43,39.84
81787,2,Spring,1.62,8.22,24.68
45836,3,Spring,2.27,11.99,36.92
15637,5,Spring,4.63,21.07,58.59
24299,4,Winter,2.37,9.87,32.14
85004,6,Spring,4.62,25.42,59.38
11975,7,Autumn,4.86,21.43,65.61
84045,7,Summer,7.33,35.42,91.98
53936,3,Spring,2.39,11.42,31.08
72597,6,Autumn,4.56,16.80,55.81
10071,9,Spring,8.16,32.34,87.15
92435,3,Summer,2.44,13.67,35.59
28184,8,Summer,7.98,36.41,107.65
94072,2,Winter,1.03,4.83,12.91
92606,6,Spring,5.24,20.13,58.47
49322,8,Spring,6.36,28.81,81.68
20300,2,Winter,1.25,5.30,12.96
59242,3,Summer,2.46,13.00,41.41
88242,8,Summer,6.63,30.66,91.86
63435,4,Spring,2.85,13.01,40.86
19283,7,Summer,8.33,28.77,84.04
43106,6,Summer,6.01,22.51,80.19
63451,7,Spring,5.07,27.00,78.77
31772,9,Winter,4.94,20.60,58.43
49861,6,Winter,3.60,13.77,49.12
23989,9,Summer,7.57,34.92,126.87
96394,9,Autumn,6.28,28.91,89.80
40159,4,Winter,1.81,7.20,21.51
95215,3,Summer,2.76,12.92,44.65
79999,6,Winter,3.56,15.30,43.85
62435,8,Spring,7.39,33.95,103.71
58210,8,Winter,3.63,18.91,47.33
76822,2,Summer,1.79,8.59,23.12
52265,4,Winter,1.95,10.23,27.45
37437,3,Autumn,1.85,7.41,26.90
27511,3,Winter,1.35,6.06,18.57
93564,8,Spring,7.27,31.18,83.42
11496,4,Spring,3.59,13.86,37.02
22058,4,Winter,1.73,8.35,21.91
80689,4,Summer,3.85,16.40,46.96
43320,2,Summer,1.75,8.84,21.96
35224,8,Autumn,5.89,21.26,63.41
32590,5,Summer,4.64,20.52,73.24
99590,3,Summer,2.98,13.31,42.47
52131,8,Winter,3.98,16.63,65.33
90487,4,Spring,3.22,12.72,41.92
34431,6,Summer,6.68,28.35,80.17
93869,6,Autumn,3.71,17.04,56.12
92371,6,Autumn,4.50,19.62,57.38
84535,4,Winter,1.74,8.64,24.31
32801,5,Summer,4.81,23.68,72.37
15613,4,Autumn,2.75,10.29,27.96
99994,7,Summer,6.37,32.74,88.58
46412,3,Winter,1.51,6.61,22.56
68853,5,Autumn,3.73,14.94,40.98
97181,3,Winter,1.50,5.65,18.44
93163,5,Winter,2.71,12.78,38.95
35420,2,Autumn,1.45,6.09,17.03
19823,7,Spring,6.46,27.89,86.23
49445,4,Summer,4.00,18.78,53.86
23198,4,Spring,3.93,16.21,41.54
84885,8,Autumn,5.60,23.87,83.63
72639,9,Spring,8.95,39.03,113.95
67625,5,Spring,4.37,21.43,57.92
88698,3,Spring,2.30,10.11,30.56
83917,7,Autumn,4.84,18.75,68.16
63878,6,Summer,4.98,26.45,82.05
10424,7,Autumn,4.28,17.64,57.26
45441,3,Summer,3.13,11.78,44.50
63582,3,Spring,2.46,8.76,31.07
14767,3,Spring,2.18,9.60,32.94
37259,9,Autumn,6.99,26.02,89.40
40241,8,Summer,7.75,33.61,88.13
75469,8,Autumn,6.36,26.99,82.71
69874,9,Winter,4.56,21.23,68.32
55251,2,Autumn,1.29,5.67,14.23
55830,9,Autumn,5.60,21.84,84.79
82402,9,Spring,8.70,37.44,90.93
76413,5,Summer,4.90,20.61,60.99
23037,4,Winter,1.75,8.34,26.92
71785,4,Spring,3.44,12.92,35.67
36256,3,Winter,1.49,6.55,17.43
91437,8,Autumn,5.35,21.80,68.34
26850,4,Summer,3.48,18.62,48.60
10782,3,Summer,3.14,13.43,41.31
57775,9,Spring,7.62,29.53,89.96
38712,9,Summer,9.36,44.19,119.12
26104,7,Winter,4.17,16.67,56.29
81842,6,Summer,6.86,24.90,77.65
24576,3,Spring,2.43,9.55,31.30
71513,2,Winter,0.95,4.77,13.42
46283,5,Autumn,3.21,15.36,50.79
78173,6,Summer,6.17,22.12,67.73
28675,2,Winter,0.83,4.55,12.97
66521,9,Summer,9.10,41.70,134.78
43774,5,Winter,2.71,10.52,32.07
37419,8,Winter,4.61,19.13,58.60
48169,7,Winter,4.36,16.61,46.38
78299,8,Winter,4.57,20.36,59.10
64921,8,Autumn,5.19,22.71,62.16
89061,9,Winter,5.83,19.60,57.09
73711,9,Winter,4.37,19.46,48.90
48087,3,Summer,2.92,13.21,32.17
34116,7,Spring,6.86,29.36,73.29
33197,4,Spring,3.95,14.84,49.43
83780,8,Spring,7.81,29.08,83.91
90505,5,Winter,2.99,10.68,38.19
74509,8,Spring,7.10,30.06,89.42
51873,9,Winter,5.10,23.51,57.52
74407,6,Spring,4.72,23.01,56.59
48952,7,Spring,6.07,27.17,76.89
76264,7,Spring,5.70,24.50,71.99
21511,8,Spring,7.16,30.74,93.85
57341,7,Autumn,4.42,17.05,52.19
20102,7,Autumn,4.70,17.04,58.68
95219,4,Autumn,2.94,11.89,37.35
70139,8,Summer,8.27,32.82,88.86
25244,9,Winter,5.08,19.10,60.41
43528,5,Autumn,3.38,11.91,45.81
59391,6,Spring,4.97,20.65,76.56
87420,8,Spring,6.11,24.24,83.65
10841,8,Spring,7.82,31.10,92.81
48036,4,Autumn,2.41,11.37,32.58
74333,7,Spring,6.93,24.90,75.38
11222,6,Autumn,4.08,15.90,54.78
95227,3,Autumn,1.73,7.58,23.98
77592,8,Winter,4.03,16.39,55.63
12354,6,Autumn,3.59,17.80,49.75
95611,7,Autumn,4.73,17.96,59.49
11587,3,Summer,2.85,11.08,35.10
25067,4,Autumn,2.30,11.23,31.23
49269,6,Autumn,4.22,15.80,49.56
24969,5,Autumn,2.90,12.09,40.06
26465,2,Winter,1.19,4.95,15.62
41584,5,Autumn,3.60,14.10,51.92
83530,3,Winter,1.51,6.39,19.85
24054,3,Summer,3.45,12.56,36.97
28468,4,Spring,3.44,14.03,43.23
59367,9,Spring,7.19,29.29,86.45
67405,2,Summer,2.07,7.79,21.89
86329,4,Spring,3.37,13.48,38.89
82317,6,Spring,5.89,23.71,59.77
23033,7,Winter,3.97,15.55,47.96
80104,2,Winter,0.97,5.20,12.15
91646,5,Summer,5.28,21.48,57.50
28613,6,Spring,5.51,24.80,75.88
67557,2,Winter,1.22,4.70,16.01
85552,5,Winter,2.72,11.06,39.20
78659,8,Spring,7.69,34.49,81.88
87484,7,Winter,3.98,17.74,50.10
94108,4,Winter,2.01,8.62,23.24
70617,3,Autumn,2.12,7.13,27.80
36290,3,Winter,1.56,5.84,20.78
64945,2,Spring,1.62,8.27,22.28
70172,8,Autumn,6.29,27.06,72.51
48775,8,Summer,7.12,36.27,94.08
10828,7,Winter,3.13,14.37,39.32
23239,9,Winter,4.91,23.06,61.16
49895,4,Winter,2.21,9.00,26.66
72619,2,Winter,0.96,4.55,12.92
22570,4,Autumn,2.76,11.91,35.70
19572,9,Autumn,5.46,25.29,77.63
46480,6,Winter,2.99,15.05,40.96
56868,2,Winter,1.07,4.40,12.18
68115,6,Summer,5.32,22.50,81.88
56818,6,Spring,4.56,22.70,53.87
83111,7,Winter,3.43,14.35,39.31
23584,3,Autumn,2.37,9.31,23.46
66850,6,Winter,2.68,10.56,41.61
32979,8,Summer,7.64,33.05,92.36
65202,4,Winter,1.97,8.47,23.05
54139,5,Winter,2.43,9.82,31.28
25419,4,Winter,2.14,9.43,28.43
42708,2,Winter,1.23,4.81,13.41
79511,4,Winter,1.76,8.35,27.76
46144,4,Spring,3.60,16.46,39.11
93104,8,Spring,5.63,31.40,86.01
31671,5,Summer,4.43,17.65,60.66
37104,5,Spring,3.88,15.90,54.47
26689,7,Winter,3.71,15.88,48.96
92348,4,Autumn,2.57,11.70,39.19
54014,6,Winter,2.98,15.86,49.09
38668,3,Autumn,1.96,7.46,23.16
64468,8,Autumn,6.25,25.79,77.60
76221,9,Spring,7.64,31.10,107.41
32894,6,Winter,3.43,15.72,48.59
29323,9,Summer,8.79,40.58,115.48
78931,7,Autumn,4.07,21.10,65.46
19746,8,Spring,5.96,29.84,81.61
49260,5,Summer,5.46,22.51,61.02
74629,6,Autumn,3.93,16.55,43.05
52757,8,Winter,3.91,21.74,56.23
27202,4,Summer,3.50,14.87,49.87
50908,2,Summer,2.08,7.32,21.06
17156,7,Autumn,4.40,22.64,62.84
77293,5,Winter,2.79,12.35,39.77
92342,3,Autumn,1.64,7.15,26.68
92672,3,Spring,2.79,12.28,34.37
68118,3,Autumn,1.73,7.90,20.97
16797,9,Summer,8.97,39.64,135.76
99072,2,Winter,0.83,4.24,10.99
11484,6,Spring,4.48,21.16,70.50
12938,7,Spring,5.63,26.61,85.27
29922,8,Autumn,6.34,22.90,70.78
15705,8,Autumn,5.68,24.61,84.35
90387,4,Winter,2.30,8.28,30.42
36561,8,Summer,8.20,31.61,113.39
85984,2,Winter,0.95,4.03,14.86
14763,3,Winter,1.86,7.69,24.00
64725,3,Summer,3.18,13.33,43.10
34166,3,Winter,1.70,6.88,20.11
40642,4,Summer,3.27,17.58,54.99
61917,5,Winter,2.18,10.79,30.44
71857,4,Spring,3.59,11.74,38.93
62057,3,Spring,2.29,9.60,30.59
85555,7,Spring,5.98,23.09,68.64
74055,6,Summer,6.13,24.20,71.42
36611,6,Autumn,4.11,18.81,51.46
40501,3,Summer,3.07,12.74,43.00
11265,5,Spring,4.63,17.02,49.45
99489,4,Autumn,2.25,11.54,28.03
50194,3,Spring,2.97,12.11,33.13
58709,6,Summer,5.95,24.72,64.67
64870,4,Spring,3.95,16.34,42.61
13101,4,Autumn,3.20,12.77,38.27
49649,2,Spring,1.64,6.70,24.60
93372,4,Autumn,2.69,13.32,38.76
19895,6,Spring,5.06,20.33,60.20
72306,9,Autumn,6.46,24.22,96.25
73923,5,Autumn,3.67,17.41,51.90
10265,6,Summer,6.46,26.46,75.59
23154,3,Autumn,1.89,7.32,27.60
69228,5,Summer,4.72,19.65,60.51
77986,6,Winter,3.27,11.34,38.65
95740,8,Summer,6.82,32.37,88.91
39611,2,Spring,1.91,8.31,22.18
59610,6,Winter,2.83,12.04,33.03
79445,5,Winter,2.32,10.90,34.74
10243,7,Summer,7.10,33.40,80.54
98115,4,Autumn,2.89,11.12,38.68
60587,3,Autumn,2.11,7.56,27.07
53943,7,Spring,4.87,21.53,73.83
68308,5,Autumn,3.25,15.63,49.81
19911,4,Winter,2.12,7.48,25.42
36482,7,Winter,4.24,18.14,51.33
20560,5,Summer,5.73,22.06,68.38
88054,3,Autumn,2.10,7.81,25.31
92412,4,Spring,2.92,12.64,35.32
98876,6,Spring,5.98,21.15,63.24
44566,5,Summer,5.11,20.21,57.86
28548,4,Winter,2.21,8.91,30.15
69281,9,Spring,7.24,27.92,96.47
70730,8,Spring,5.60,29.03,84.49
94294,9,Autumn,6.65,23.12,82.59
87751,4,Autumn,2.70,9.76,32.50
18794,9,Winter,4.13,19.65,50.79
78376,5,Winter,2.94,12.29,39.93
62449,7,Spring,6.43,28.46,76.32
83492,7,Autumn,4.83,23.53,70.20
83633,9,Summer,8.86,38.38,116.75
32058,7,Summer,6.53,26.09,86.89
96822,2,Autumn,1.25,5.60,18.10
32143,3,Winter,1.57,5.64,18.54
41127,6,Winter,2.61,13.67,36.47
10029,6,Autumn,4.17,20.50,58.22
36457,2,Autumn,1.51,6.45,20.12
48920,2,Summer,1.71,8.99,26.75
53636,6,Autumn,3.44,16.04,55.77
70556,3,Spring,2.69,8.90,26.82
19545,9,Winter,4.76,20.38,63.13
60149,8,Summer,8.10,36.98,90.43
65097,5,Autumn,3.55,12.88,45.86
94824,8,Spring,7.59,26.64,96.26
54296,7,Autumn,4.82,20.50,67.81
36778,4,Autumn,2.65,11.46,31.06
41758,6,Spring,5.94,19.38,63.89
55126,6,Spring,5.38,23.93,65.02
40256,8,Spring,7.50,28.85,104.32
51787,4,Winter,2.16,8.57,27.84
53593,9,Spring,6.71,31.14,100.14
57794,5,Winter,2.20,9.41,26.36
34452,3,Winter,1.47,5.83,20.28
74778,5,Spring,3.60,16.25,53.76
27848,6,Spring,5.55,20.96,71.99
15418,6,Summer,6.39,22.75,65.41
57777,2,Winter,1.15,4.66,15.38
88178,7,Winter,4.04,17.77,44.98
76020,4,Winter,1.70,8.11,21.42
63333,8,Autumn,6.31,25.08,72.76
34637,6,Summer,6.25,27.92,68.52
43786,9,Spring,7.70,31.91,88.72
97603,6,Spring,4.57,25.09,60.07
38379,4,Summer,4.13,18.49,51.33
66890,2,Spring,1.52,7.94,19.67
80878,7,Winter,3.52,16.90,55.38
44444,7,Winter,3.18,14.56,41.50
11394,7,Autumn,4.09,18.40,65.11
93657,4,Spring,2.76,13.76,38.91
33460,8,Summer,9.43,35.58,111.32
49650,7,Winter,4.05,16.32,51.01
89199,9,Winter,4.27,16.10,51.00
56099,2,Autumn,1.23,4.73,15.58
56461,3,Winter,1.87,7.45,24.05
49693,8,Summer,6.80,29.65,89.62
29966,9,Winter,5.08,19.28,57.96
40127,2,Autumn,1.61,5.40,17.79
21871,4,Spring,3.59,12.13,44.13
57009,6,Spring,4.45,19.17,57.33
50390,2,Summer,1.82,8.64,24.95
50778,3,Spring,2.66,10.96,36.83
14440,3,Winter,1.87,6.55,19.70
21057,5,Autumn,2.96,13.00,44.91
82211,7,Spring,5.86,29.35,70.10
25227,9,Winter,4.24,18.71,51.30
81879,8,Winter,3.66,15.79,52.68
19324,8,Winter,4.44,22.02,55.92
20765,8,Autumn,5.00,25.26,65.84
35588,8,Winter,5.09,19.47,65.31
55493,3,Summer,3.13,10.71,34.28
51210,8,Autumn,5.11,20.30,63.92
83159,2,Summer,1.78,8.29,21.25
23079,3,Winter,1.32,5.22,20.26
11877,2,Winter,1.04,4.24,12.47
96830,7,Winter,4.25,14.52,55.66
81551,3,Summer,2.88,10.46,33.88
14920,6,Summer,5.21,21.91,78.03
77411,8,Winter,4.12,15.26,48.75
32187,5,Autumn,3.08,14.91,44.08
77134,9,Autumn,6.20,27.00,74.29
84603,7,Spring,5.67,22.52,75.27
17892,4,Winter,1.97,7.52,24.09
65183,3,Summer,3.13,10.96,33.46
61770,6,Winter,3.11,10.89,36.76
54632,5,Summer,5.56,21.85,71.85
21476,9,Autumn,5.78,28.28,68.46
72155,3,Winter,1.85,6.67,19.16
35391,3,Autumn,1.72,6.99,23.37
76814,9,Autumn,5.25,21.95,85.22
64521,4,Winter,1.88,8.15,23.93
87983,9,Autumn,6.13,23.18,84.14
62505,5,Autumn,3.58,15.78,44.28
73725,8,Summer,8.16,33.06,102.78
25899,5,Winter,2.42,9.44,31.53
67590,6,Winter,3.19,10.88,41.94
76794,3,Winter,1.44,5.96,19.30
55439,5,Summer,4.58,20.63,73.14
94970,7,Autumn,4.52,20.33,71.13
34688,7,Spring,5.92,29.37,75.27
13971,2,Spring,1.54,8.29,24.63
86659,8,Summer,8.12,32.22,104.81
51296,3,Summer,3.03,11.43,39.54
65532,9,Autumn,6.59,23.01,75.67
31760,7,Autumn,4.40,23.58,68.63
89868,9,Summer,8.56,38.54,126.57
45618,8,Summer,8.75,34.17,90.80
42103,6,Summer,6.21,23.52,72.29
78025,4,Autumn,2.59,11.61,40.97
32315,6,Spring,5.54,21.32,62.95
25296,4,Winter,2.47,10.84,27.13
58133,4,Summer,4.59,16.44,51.85
89146,9,Winter,5.59,20.87,73.86
97879,6,Spring,4.62,18.10,54.64
52294,5,Spring,4.98,19.59,60.92
90823,6,Autumn,3.54,18.52,46.94
65910,3,Autumn,1.80,9.10,26.62
98865,2,Spring,1.75,6.91,18.09
92407,3,Spring,2.04,10.95,27.21
55719,4,Autumn,2.50,13.61,33.75
25454,9,Summer,10.83,37.30,128.30
33794,9,Spring,8.19,32.93,96.55
14733,4,Winter,2.29,9.72,30.44
59541,8,Autumn,6.01,28.26,65.87
88711,6,Spring,5.10,18.89,60.58
45768,7,Summer,5.96,32.61,88.09
45964,9,Autumn,6.11,24.51,77.38
17836,6,Summer,5.62,27.84,83.92
36350,9,Autumn,6.60,28.22,87.24
93636,4,Autumn,2.79,12.19,35.71
15224,9,Summer,9.44,45.28,112.79
57520,4,Spring,3.64,13.82,45.12
75389,4,Summer,3.87,15.60,52.72
83038,2,Autumn,1.55,6.21,19.35
64835,3,Autumn,2.07,9.72,28.58
27103,2,Spring,1.54,7.44,22.43
85953,5,Winter,2.27,8.94,34.01
88692,6,Summer,5.78,29.22,83.60
56706,5,Spring,4.85,20.80,63.01
51920,3,Winter,1.50,6.63,21.95
37810,8,Spring,7.17,30.75,83.92
83052,2,Summer,1.72,8.30,22.46
12756,8,Spring,6.89,29.33,73.63
89873,7,Spring,6.08,28.75,74.22
22777,2,Summer,1.69,7.46,22.23
32754,2,Summer,2.17,9.11,24.86
40783,5,Autumn,3.16,14.51,40.57
18597,7,Winter,3.03,13.29,41.34
51891,2,Autumn,1.41,5.54,18.28
91883,5,Summer,4.30,19.54,61.21
41999,7,Winter,3.83,14.49,47.80
40535,8,Winter,3.41,18.32,43.36
64592,3,Summer,2.65,14.83,38.36
34324,3,Autumn,1.78,7.91,23.63
54320,5,Winter,2.07,10.81,31.71
40527,3,Winter,1.62,6.76,24.20
25977,8,Summer,8.23,31.06,107.17
66616,4,Winter,2.47,8.71,25.32
41010,7,Summer,7.32,26.99,82.74
69981,8,Summer,7.87,34.10,101.41
22498,5,Spring,3.97,18.63,55.26
22784,2,Summer,2.00,8.74,26.74
66409,2,Autumn,1.43,5.28,14.38
23788,2,Winter,0.86,3.66,10.80
66054,4,Autumn,2.78,13.14,38.12
79192,7,Spring,5.39,26.81,84.40
69902,9,Autumn,5.94,30.69,93.15
